artist,song_title,year,artist_genre,youtube_link,imvdb_url
"Harry Connick, Jr.",(I Could Only) Whisper Your Name,1994,Desconhecido,https://www.youtube.com/watch?v=qYj6PCTTdic,https://imvdb.com/video/harry-connick-jr./i-could-only-whisper-your-name
Ace of Base,Don't Turn Around,1994,Desconhecido,https://www.youtube.com/watch?v=INi7srItF6g,https://imvdb.com/video/ace-of-base/dont-turn-around
Toad The Wet Sprocket,Something's Always Wrong,1994,Desconhecido,https://www.youtube.com/watch?v=fK7bwIVrQFs,https://imvdb.com/video/toad-the-wet-sprocket/somethings-always-wrong
Toad The Wet Sprocket,Fall Down,1994,Desconhecido,https://www.youtube.com/watch?v=_c5ln9wP0TA,https://imvdb.com/video/toad-the-wet-sprocket/fall-down
2 Brothers On The 4th Floor,Let Me Be Free,1994,Desconhecido,https://www.youtube.com/watch?v=nMCWdH5MFyM,https://imvdb.com/video/2-brothers-on-the-4th-floor/let-me-be-free
Tom Jones,If I Only Knew,1994,Desconhecido,https://www.youtube.com/watch?v=hqDEn7uUhFc,https://imvdb.com/video/tom-jones/if-i-only-knew
The Brand New Heavies,Back To Love,1994,Desconhecido,https://www.youtube.com/watch?v=eemhWAZMAcU,https://imvdb.com/video/brand-new-heavies/back-to-love
Clint Black,Untanglin' My Mind,1994,Desconhecido,https://www.youtube.com/watch?v=tpeCRItodf8,https://imvdb.com/video/clint-black-1/untanglin-my-mind
Masta Ace Incorporated,Saturday Night Live,1994,Desconhecido,https://www.youtube.com/watch?v=ucER73ab5XE,https://imvdb.com/video/masta-ace-incorporated/saturday-night-live
Bone Thugs-N-Harmony,Thuggish Ruggish Bone,1994,Desconhecido,https://www.youtube.com/watch?v=C0PB4o9GH2A,https://imvdb.com/video/bone-thugs-n-harmony/thuggish-ruggish-bone
The Jesus And Mary Chain,Come On,1994,Desconhecido,https://www.youtube.com/watch?v=N3G_PsGmXys,https://imvdb.com/video/the-jesus-and-mary-chain/come-on
Bon Jovi,Someday I'll Be Saturday Night,1994,Desconhecido,https://www.youtube.com/watch?v=pJhKztUXNfc,https://imvdb.com/video/bon-jovi/someday-ill-be-saturday-night
Janet Jackson,Because Of Love,1994,Desconhecido,https://www.youtube.com/watch?v=WbRiQxWlYgs,https://imvdb.com/video/janet-jackson/because-of-love
The Offspring,Come Out And Play,1994,Desconhecido,https://www.youtube.com/watch?v=1jOk8dk-qaU,https://imvdb.com/video/the-offspring/come-out-and-play
Blackstreet,I Like The Way You Work,1994,Desconhecido,https://www.youtube.com/watch?v=Jq1ZdKO1fu4,https://imvdb.com/video/blackstreet/i-like-the-way-you-work
Danzig,I Don't Mind The Pain,1994,Desconhecido,https://www.youtube.com/watch?v=5AuTsaWmGSk,https://imvdb.com/video/danzig/i-dont-mind-the-pain
M People,Sight for Sore Eyes,1994,Desconhecido,https://www.youtube.com/watch?v=mZemLHAdM3Y,https://imvdb.com/video/m-people/sight-for-sore-eyes
a-ha,Shapes That Go Together,1994,Desconhecido,https://www.youtube.com/watch?v=qV8soEbJE0g,https://imvdb.com/video/a-ha/shapes-that-go-together
C+C Music Factory,Take A Toke,1994,Desconhecido,https://www.youtube.com/watch?v=eSs9vhTP7wU,https://imvdb.com/video/c-and-c-music-factory/take-a-toke
Urge Overkill,"Girl, You'll Be A Woman Soon",1994,Desconhecido,,https://imvdb.com/video/urge-overkill/girl-youll-be-a-woman-soon
Gin Blossoms,Until I Fall Away,1994,Desconhecido,https://www.youtube.com/watch?v=39mUEE3_xS8,https://imvdb.com/video/gin-blossoms/until-i-fall-away
Pet Shop Boys,Absolutely Fabulous,1994,Desconhecido,https://www.youtube.com/watch?v=3YjDMmjgKec,https://imvdb.com/video/pet-shop-boys/absolutely-fabulous
The Rolling Stones,You Got Me Rocking,1994,Desconhecido,https://www.youtube.com/watch?v=84PETdu743A,https://imvdb.com/video/the-rolling-stones/you-got-me-rocking
The Rolling Stones,Out Of Tears,1994,Desconhecido,https://www.youtube.com/watch?v=hH_j_GjNKaY,https://imvdb.com/video/the-rolling-stones/out-of-tears
Bundock Lanoie,Ne Me Dis Pas,1994,Desconhecido,https://www.youtube.com/watch?v=fdy3NEzaVCE,https://imvdb.com/video/bundock-lanoie/ne-me-dis-pas
Ligabue,A che ora è la fine del mondo?,1994,Desconhecido,https://www.youtube.com/watch?v=xEndqTWoTsk,https://imvdb.com/video/ligabue/a-che-ora-e-la-fine-del-mondo
Brooks & Dunn,She's Not The Cheatin' Kind,1994,Desconhecido,https://www.youtube.com/watch?v=if-biYJUy5k,https://imvdb.com/video/brooks-and-dunn/shes-not-the-cheatin-kind
Mary J. Blige,I'm Goin' Down,1994,Desconhecido,https://www.youtube.com/watch?v=1XmwiwQjU8E,https://imvdb.com/video/mary-j.-blige/im-goin-down
Michael Franti,People In Tha Middle,1994,Desconhecido,https://www.youtube.com/watch?v=l-AmMr_Y4Es,https://imvdb.com/video/michael-franti/people-in-tha-middle
Janet Jackson,"Any Time, Any Place",1994,Desconhecido,https://www.youtube.com/watch?v=3HO9H1VMMOk,https://imvdb.com/video/janet-jackson/any-time-any-place
Aaliyah,Age Ain't Nothing But A Number,1994,Desconhecido,https://www.youtube.com/watch?v=rRwhm-B6yNI,https://imvdb.com/video/aaliyah/age-aint-nothing-but-a-number
Soundgarden,The Day I Tried To Live,1994,Desconhecido,https://www.youtube.com/watch?v=dbckIuT_YDc,https://imvdb.com/video/soundgarden/the-day-i-tried-to-live
Danzig,Until You Call On The Dark,1994,Desconhecido,https://www.youtube.com/watch?v=l2J6UCGjqPI,https://imvdb.com/video/danzig/until-you-call-on-the-dark
Toni Braxton,You Mean The World To Me,1994,Desconhecido,https://www.youtube.com/watch?v=JB5FxcI7Pyw,https://imvdb.com/video/toni-braxton/you-mean-the-world-to-me
Velocity Girl,I Can't Stop Smiling,1994,Desconhecido,https://www.youtube.com/watch?v=RumflDMoCxw,https://imvdb.com/video/velocity-girl/i-cant-stop-smiling
Wade Hayes,I'm Still Dancin' With You,1994,Desconhecido,https://www.youtube.com/watch?v=iM-VUGqD27s,https://imvdb.com/video/wade-hayes-1/im-still-dancin-with-you
Elton John,Can You Feel The Love Tonight,1994,Desconhecido,https://www.youtube.com/watch?v=Y1hcc1QvM2Q,https://imvdb.com/video/elton-john/can-you-feel-the-love-tonight
Edyta Górniak,Once in a Lifetime,1994,Desconhecido,https://www.youtube.com/watch?v=n6MhaTmb9I4,https://imvdb.com/video/edyta-górniak/once-in-a-lifetime
2 Brothers On The 4th Floor,Dreams (Will Come Alive),1994,Desconhecido,https://www.youtube.com/watch?v=Lk3lQRmIkoM,https://imvdb.com/video/2-brothers-on-the-4th-floor/dreams-will-come-alive
Dwight Yoakam,Pocket Of A Clown,1994,Desconhecido,https://www.youtube.com/watch?v=eQcGkzXmPjY,https://imvdb.com/video/dwight-yoakam/pocket-of-a-clown
Sinéad O'Connor,Thank You for Hearing Me,1994,Desconhecido,https://www.youtube.com/watch?v=b_CaHRA7CYs,https://imvdb.com/video/sinead-oconnor/thank-you-for-hearing-me
CeCe Peniston,Keep Giving Me Your Love,1994,Desconhecido,https://www.youtube.com/watch?v=Gz0lts5AcEM,https://imvdb.com/video/ce-ce-peniston/keep-giving-me-your-love
Billy Joel,"Lullabye (Goodnight, My Angel)",1994,Desconhecido,https://www.youtube.com/watch?v=dcnd55tLCv8,https://imvdb.com/video/billy-joel/lullabye-goodnight-my-angel
7 Year Bitch,Hip Like Junk,1994,Desconhecido,https://www.youtube.com/watch?v=tlNIshpjkVI,https://imvdb.com/video/7-year-bitch/hip-like-junk
Tori Amos,Cornflake Girl,1994,Desconhecido,https://www.youtube.com/watch?v=8Eiv7H9XQRY,https://imvdb.com/video/tori-amos/cornflake-girl/2
Public Enemy,What Kind Of Power We Got?,1994,Desconhecido,https://www.youtube.com/watch?v=ufPfXsw2K1I,https://imvdb.com/video/public-enemy/what-kind-of-power-we-got
Gun (2),Don't Say It's Over,1994,Desconhecido,https://www.youtube.com/watch?v=Ij4Ku2loSJ0,https://imvdb.com/video/gun-2/dont-say-its-over
Sammy Kershaw,National Working Woman's Holiday,1994,Desconhecido,https://www.youtube.com/watch?v=6hDvXk2X-1M,https://imvdb.com/video/sammy-kershaw/national-working-womans-holiday
Cyndi Lauper,Who Let In The Rain,1994,Desconhecido,https://www.youtube.com/watch?v=8uCkK0Eoudw,https://imvdb.com/video/cyndi-lauper/who-let-in-the-rain
A Tribe Called Quest,Oh My God,1994,Desconhecido,https://www.youtube.com/watch?v=OIah18jcJko,https://imvdb.com/video/a-tribe-called-quest/oh-my-god
A Tribe Called Quest,Electric Relaxation,1994,Desconhecido,https://www.youtube.com/watch?v=WHRnvjCkTsw,https://imvdb.com/video/a-tribe-called-quest/electric-relaxation
Axel Rudi Pell,Cry of the Gypsy,1994,Desconhecido,https://www.youtube.com/watch?v=ilrXCWdV7_E,https://imvdb.com/video/axel-rudi-pell/cry-of-the-gypsy
Melissa Etheridge,Happy Xmas (War Is Over),1994,Desconhecido,https://www.youtube.com/watch?v=Lb22-FKq-F0,https://imvdb.com/video/melissa-etheridge/happy-xmas-war-is-over
Francis Dunnery,American Life in the Summertime,1994,Desconhecido,https://www.youtube.com/watch?v=xAutDzjomgE,https://imvdb.com/video/francis-dunnery/american-life-in-the-summertime
Tony Terry,When A Man Cries,1994,Desconhecido,,https://imvdb.com/video/tony-terry/when-a-man-cries
CeCe Peniston,I'm in the Mood,1994,Desconhecido,https://www.youtube.com/watch?v=ImkLeWuigKk,https://imvdb.com/video/ce-ce-peniston/im-in-the-mood
Beck,Fuckin With My Head (Mountain Dew Rock),1994,Desconhecido,https://www.youtube.com/watch?v=XbJ6b8io9dY,https://imvdb.com/video/beck/fuckin-with-my-head-mountain-dew-rock
Manic Street Preachers,She Is Suffering,1994,Desconhecido,https://www.youtube.com/watch?v=OYNwr58V1Pg,https://imvdb.com/video/manic-street-preachers/she-is-suffering
Tori Amos,Pretty Good Year,1994,Desconhecido,https://www.youtube.com/watch?v=cv8hXS_GDhE,https://imvdb.com/video/tori-amos/pretty-good-year
Ace of Base,Living in Danger,1994,Desconhecido,https://www.youtube.com/watch?v=FkKwzK-ZdP0,https://imvdb.com/video/ace-of-base/living-in-danger
Pulp,Do You Remember The First Time,1994,Desconhecido,https://www.youtube.com/watch?v=sPGepgWupTw,https://imvdb.com/video/pulp/do-you-remember-the-first-time
Shane MacGowan And The Popes,That Woman's Got Me Drinking,1994,Desconhecido,https://www.youtube.com/watch?v=Y7loBPuRjVo,https://imvdb.com/video/shane-macgowan-and-the-popes/that-womans-got-me-drinking
Barry White,Practice What You Preach,1994,Desconhecido,https://www.youtube.com/watch?v=br-Dy3puDoc,https://imvdb.com/video/barry-white/practice-what-you-preach
Brooks & Dunn,That Ain't No Way To Go,1994,Desconhecido,https://www.youtube.com/watch?v=BjbhpRPSGQo,https://imvdb.com/video/brooks-and-dunn/that-aint-no-way-to-go
Lords Of The Underground,Chief Rocka,1994,Desconhecido,https://www.youtube.com/watch?v=JFQXtAE7SiU,https://imvdb.com/video/lords-of-the-underground/chief-rocka
The Jon Spencer Blues Explosion,Dang,1994,Desconhecido,https://www.youtube.com/watch?v=KgkEw4GjtdU,https://imvdb.com/video/the-jon-spencer-blues-explosion/dang
Porno For Pyros,A Little Sadness,1994,Desconhecido,https://www.youtube.com/watch?v=tr6U5aLSqdc,https://imvdb.com/video/porno-for-pyros/a-little-sadness
Big Trouble House,Bullet for a Badman,1994,Desconhecido,https://www.youtube.com/watch?v=OeF-Lr-wSX4,https://imvdb.com/video/big-trouble-house/bullet-for-a-badman
Manic Street Preachers,Life Becoming A Landslide,1994,Desconhecido,https://www.youtube.com/watch?v=oWeL1bXPjdc,https://imvdb.com/video/manic-street-preachers/life-becoming-a-landslide
Mariah Carey,Anytime You Need a Friend,1994,Desconhecido,https://www.youtube.com/watch?v=Li6vpAMmfw0,https://imvdb.com/video/mariah-carey/anytime-you-need-a-friend
Enigma,The Eyes of Truth,1994,Desconhecido,https://www.youtube.com/watch?v=b8ri14rw32c,https://imvdb.com/video/enigma-9/the-eyes-of-truth
Crash Test Dummies,God Shuffled His Feet,1994,Desconhecido,https://www.youtube.com/watch?v=0aqlS9SOkjs,https://imvdb.com/video/crash-test-dummies/god-shuffled-his-feet
Big Mountain,"Baby, I Love Your Way",1994,Desconhecido,https://www.youtube.com/watch?v=IWIxA7M_-ZA,https://imvdb.com/video/big-mountain/baby-i-love-your-way
Vanessa Williams,The Sweetest Days,1994,Desconhecido,https://www.youtube.com/watch?v=Yu38a7w9Ss4,https://imvdb.com/video/vanessa-williams-1/the-sweetest-days
Reba McEntire,Does He Love You,1994,Desconhecido,https://www.youtube.com/watch?v=FUP9DnurODw,https://imvdb.com/video/reba-mcentire/does-he-love-you
Melissa Etheridge,If I Only Wanted To,1994,Desconhecido,https://www.youtube.com/watch?v=h8bNx3FIaYI,https://imvdb.com/video/melissa-etheridge/if-i-only-wanted-to
The Outhere Brothers,La La La Hey Hey,1994,Desconhecido,https://www.youtube.com/watch?v=9Vf7ukS31x4,https://imvdb.com/video/the-outhere-brothers/la-la-la-hey-hey
Phil Collins,We Wait And We Wonder,1994,Desconhecido,https://www.youtube.com/watch?v=52NbxxVUGzk,https://imvdb.com/video/phil-collins/we-wait-and-we-wonder
Letters To Cleo,Here and Now,1994,Desconhecido,https://www.youtube.com/watch?v=ALHe12x_I0U,https://imvdb.com/video/letters-to-cleo/here-and-now
Grant Lee Buffalo,El Dorado Motorhome,1994,Desconhecido,https://www.youtube.com/watch?v=xC4NIkf3OsA,https://imvdb.com/video/grant-lee-buffalo/el-dorado-motorhome
Living Colour,Sunshine of Your Love,1994,Desconhecido,https://www.youtube.com/watch?v=RKUy4_l1CB4,https://imvdb.com/video/living-colour/sunshine-of-your-love
Mercy Rule (2),Tell Tomorrow,1994,Desconhecido,https://www.youtube.com/watch?v=fsIx4W-a-dw,https://imvdb.com/video/mercy-rule-2/tell-tomorrow
CeCe Peniston,I'm Not Over You,1994,Desconhecido,https://www.youtube.com/watch?v=QPcMFHpDhg0,https://imvdb.com/video/ce-ce-peniston/im-not-over-you
Big Mike (3),Playa Playa,1994,Desconhecido,https://www.youtube.com/watch?v=SYbs-wNXL4M,https://imvdb.com/video/big-mike-3/playa-playa
Gank Move,Real Playas & O.G.'s,1994,Desconhecido,https://www.youtube.com/watch?v=6wbvfgdAAJ4,https://imvdb.com/video/gank-move/real-playas-o.g.s
Scatman John,Scatman (Ski Ba Bop Ba Dop Bop),1994,Desconhecido,https://www.youtube.com/watch?v=3cnQCk0u49w,https://imvdb.com/video/scatman-john/scatman-ski-ba-bop-ba-dop-bop
Randy Travis,Before You Kill Us All,1994,Desconhecido,https://www.youtube.com/watch?v=Wx9qA7gfVUA,https://imvdb.com/video/randy-travis/before-you-kill-us-all
Wade Hayes,What I Meant To Say,1994,Desconhecido,https://www.youtube.com/watch?v=s7_UtWJfFBY,https://imvdb.com/video/wade-hayes-1/what-i-meant-to-say
The Human League,Tell Me When,1994,Desconhecido,https://www.youtube.com/watch?v=TOUvlR9SHQg,https://imvdb.com/video/the-human-league/tell-me-when
Dwight Yoakam,Try Not To Look So Pretty,1994,Desconhecido,https://www.youtube.com/watch?v=M260rX6Ubkk,https://imvdb.com/video/dwight-yoakam/try-not-to-look-so-pretty
Sugar (5),Believe What You're Saying,1994,Desconhecido,https://www.youtube.com/watch?v=0h4-7VD2c24,https://imvdb.com/video/sugar-5/believe-what-youre-saying
Sam Phillips (5),I Need Love,1994,Desconhecido,https://www.youtube.com/watch?v=tYU6m3-4zIo,https://imvdb.com/video/sam-phillips-5/i-need-love
Utah Saints,I Still Think Of You,1994,Desconhecido,https://www.youtube.com/watch?v=tIcewyGCIDo,https://imvdb.com/video/utah-saints/i-still-think-of-you
Dave Koz,Faces Of The Heart,1994,Desconhecido,https://www.youtube.com/watch?v=Tf6bflrfcP4,https://imvdb.com/video/dave-koz/faces-of-the-heart
Kylie Minogue,Put Yourself In My Place,1994,Desconhecido,https://www.youtube.com/watch?v=q9t6wef5xlE,https://imvdb.com/video/kylie-minogue/put-yourself-in-my-place
Mo-Do,"Eins, Zwei, Polizei",1994,Desconhecido,https://www.youtube.com/watch?v=E-DZ0KtR3RY,https://imvdb.com/video/mo-do-1/eins-zwei-polizei
"Harry Connick, Jr.",You Didn't Know Me When,1994,Desconhecido,https://www.youtube.com/watch?v=sGkz2qCkMZ4,https://imvdb.com/video/harry-connick-jr./you-didnt-know-me-when
Crash Test Dummies,Swimming in Your Ocean,1994,Desconhecido,https://www.youtube.com/watch?v=OVYDTyGAj8s,https://imvdb.com/video/crash-test-dummies/swimming-in-your-ocean
Peter Schilling,"Sonne, Mond und Sterne",1994,Desconhecido,https://www.youtube.com/watch?v=YSRygVV-lHU,https://imvdb.com/video/peter-schilling/sonne-mond-und-sterne
Alan Jackson,Who Says You Can't Have It All,1994,Desconhecido,https://www.youtube.com/watch?v=aFEnHoex6oo,https://imvdb.com/video/alan-jackson/who-says-you-cant-have-it-all
Prince,When 2 R in Love,1994,Desconhecido,,https://imvdb.com/video/prince/when-2-r-in-love
Lyle Lovett,Funny How Time Slips Away,1994,Desconhecido,https://www.youtube.com/watch?v=FhZAoKHWkTI,https://imvdb.com/video/lyle-lovett/funny-how-time-slips-away
Everything But The Girl,Missing (Todd Terry Remix),1994,Desconhecido,https://www.youtube.com/watch?v=Q4sPkS8b62Q,https://imvdb.com/video/everything-but-the-girl/missing-todd-terry-remix
Ride,How Does It Feel to Feel?,1994,Desconhecido,https://www.youtube.com/watch?v=Y8q08ydmqCs,https://imvdb.com/video/ride/how-does-it-feel-to-feel
Phil Collins,Can't Turn Back The Years,1994,Desconhecido,https://www.youtube.com/watch?v=AI8wo0WOm4k,https://imvdb.com/video/phil-collins/cant-turn-back-the-years
Green Day,When I Come Around,1994,Desconhecido,https://www.youtube.com/watch?v=i8dh9gDzmz8,https://imvdb.com/video/green-day/when-i-come-around
West Coast All Stars,All In The Same Gang,1994,Desconhecido,https://www.youtube.com/watch?v=UJD1oDKKMdM,https://imvdb.com/video/west-coast-all-stars/all-in-the-same-gang
Bee Gees,How To Fall In Love (Part 1),1994,Desconhecido,https://www.youtube.com/watch?v=0AyNQkphfHk,https://imvdb.com/video/bee-gees/how-to-fall-in-love-part-1
Guns N' Roses,Since I Don't Have You,1994,Desconhecido,https://www.youtube.com/watch?v=IYOYlqOitDA,https://imvdb.com/video/guns-n-roses/since-i-dont-have-you
Sophie B. Hawkins,As I Lay Me Down,1994,Desconhecido,https://www.youtube.com/watch?v=gq-4vIIJO30,https://imvdb.com/video/sophie-b.-hawkins/as-i-lay-me-down
Boyz II Men,Water Runs Dry,1994,Desconhecido,https://www.youtube.com/watch?v=9N9opF-PK5k,https://imvdb.com/video/boyz-ii-men/water-runs-dry
The Cranberries,Ode To My Family,1994,Desconhecido,https://www.youtube.com/watch?v=Zz-DJr1Qs54,https://imvdb.com/video/the-cranberries/ode-to-my-family
Rocket From The Crypt,Ditch Digger,1994,Desconhecido,,https://imvdb.com/video/rocket-from-the-crypt/ditch-digger
Burning Spear,Subject In School,1994,Desconhecido,https://www.youtube.com/watch?v=Bj8gjEhxekk,https://imvdb.com/video/burning-spear/subject-in-school
Reba McEntire,Why Haven't I Heard From You,1994,Desconhecido,https://www.youtube.com/watch?v=-d7vAbKTmus,https://imvdb.com/video/reba-mcentire/why-havent-i-heard-from-you
God Lives Underwater,From Your Mouth,1994,Desconhecido,https://www.youtube.com/watch?v=8yrlw8FuJko,https://imvdb.com/video/god-lives-underwater/from-your-mouth
Sunny Day Real Estate,In Circles,1994,Desconhecido,https://www.youtube.com/watch?v=41YqzHoCgk4,https://imvdb.com/video/sunny-day-real-estate/in-circles
Grant Lee Buffalo,Lone Star Song,1994,Desconhecido,https://www.youtube.com/watch?v=D5v16s9mA6A,https://imvdb.com/video/grant-lee-buffalo/lone-star-song
Kings Of Swing,You Know I love You Baby,1994,Desconhecido,https://www.youtube.com/watch?v=C5aksH0tZec,https://imvdb.com/video/kings-of-swing/you-know-i-love-you-baby
Ramones,I Don´t Wanna Grow Up,1994,Desconhecido,https://www.youtube.com/watch?v=jK6meH9z4uA,https://imvdb.com/video/ramones/i-dont-wanna-grow-up
Bee Gees,For Whom The Bell Tolls,1994,Desconhecido,https://www.youtube.com/watch?v=jTowyYFXIUY,https://imvdb.com/video/bee-gees/for-whom-the-bell-tolls
The The,That Was The Day,1994,Desconhecido,https://www.youtube.com/watch?v=LLRUQ3dy9cE,https://imvdb.com/video/the-the/that-was-the-day
12 Gauge,"Dunkie Butt (Please, Please, Please)",1994,Desconhecido,https://www.youtube.com/watch?v=zekk2W9rVRc,https://imvdb.com/video/12-gauge/dunkie-butt-please-please-please
The Smithereens,Time Won't Let Me,1994,Desconhecido,https://www.youtube.com/watch?v=Ljyt_45I6nw,https://imvdb.com/video/the-smithereens/time-wont-let-me
Boyz II Men,I'll Make Love To You,1994,Desconhecido,https://www.youtube.com/watch?v=fV8vB1BB2qc,https://imvdb.com/video/boyz-ii-men/ill-make-love-to-you
Mariah Carey,Miss You Most (At Christmas Time),1994,Desconhecido,https://www.youtube.com/watch?v=vAOIC737e_k,https://imvdb.com/video/mariah-carey/miss-you-most-at-christmas-time
Stone Temple Pilots,Interstate Love Song,1994,Desconhecido,https://www.youtube.com/watch?v=yjJL9DGU7Gg,https://imvdb.com/video/stone-temple-pilots/interstate-love-song
"Harry Connick, Jr.",When My Heart Finds Christmas,1994,Desconhecido,https://www.youtube.com/watch?v=c5CaLcAA7ek,https://imvdb.com/video/harry-connick-jr./when-my-heart-finds-christmas
Crash Test Dummies,Afternoons and Coffeespoons,1994,Desconhecido,https://www.youtube.com/watch?v=W0YeGv5xHUU,https://imvdb.com/video/crash-test-dummies/afternoons-and-coffeespoons
The Rolling Stones,Love Is Strong,1994,Desconhecido,https://www.youtube.com/watch?v=Te6VBiRjhqA,https://imvdb.com/video/the-rolling-stones/love-is-strong
E-Rotic,Max Don't Have Sex With Your Ex,1994,Desconhecido,https://www.youtube.com/watch?v=387PiIvJT4s,https://imvdb.com/video/e-rotic/max-dont-have-sex-with-your-ex
Wet Wet Wet,Love Is All Around,1994,Desconhecido,,https://imvdb.com/video/wet-wet-wet/love-is-all-around
Carmel,If You Don't Come Back,1994,Desconhecido,https://www.youtube.com/watch?v=ZAmuuOn0mvs,https://imvdb.com/video/carmel-2/if-you-dont-come-back
Alice In Chains,I Stay Away,1994,Desconhecido,https://www.youtube.com/watch?v=ODTv9Lt5WYs,https://imvdb.com/video/alice-in-chains/i-stay-away
Tom Jones,I Wanna Get Back With You,1994,Desconhecido,https://www.youtube.com/watch?v=OqGQ3UPHr8I,https://imvdb.com/video/tom-jones/i-wanna-get-back-with-you
Cry Of Love,Too Cold In The Winter,1994,Desconhecido,https://www.youtube.com/watch?v=4kIRhWGry-A,https://imvdb.com/video/cry-of-love/too-cold-in-the-winter
MC 900 Ft Jesus,If I Only Had a Brain,1994,Desconhecido,https://www.youtube.com/watch?v=LA-AvBjBm5k,https://imvdb.com/video/mc-900-ft-jesus/if-i-only-had-a-brain
Tracy Byrd,Lifestyles Of The Not So Rich And Famous,1994,Desconhecido,https://www.youtube.com/watch?v=osiNI2Y6wA4,https://imvdb.com/video/tracy-byrd/lifestyles-of-the-not-so-rich-and-famous
Morrissey,"The More You Ignore Me, the Closer I Get",1994,Desconhecido,https://www.youtube.com/watch?v=6nAMFWDuDEI,https://imvdb.com/video/morrissey/the-more-you-ignore-me-the-closer-i-get
Sparks,(When I Kiss You) I Hear Charlie Parker Playing,1994,Desconhecido,https://www.youtube.com/watch?v=pKFiOCKhLfg,https://imvdb.com/video/sparks/when-i-kiss-you-i-hear-charlie-parker-playing
Meat Loaf,Objects in the Rear View Mirror May Appear Closer than They Are,1994,Desconhecido,https://www.youtube.com/watch?v=37GrbCUvZEM,https://imvdb.com/video/meat-loaf/objects-in-the-rear-view-mirror-may-appear-closer-than-they-are
Sinéad O'Connor,You Made Me The Thief Of Your Heart,1994,Desconhecido,https://www.youtube.com/watch?v=iVKzfGyZTyo,https://imvdb.com/video/sinead-oconnor/you-made-me-the-thief-of-your-heart
Mariah Carey,All I Want For Christmas Is You,1994,Desconhecido,https://www.youtube.com/watch?v=yXQViqx6GMY,https://imvdb.com/video/mariah-carey/all-i-want-for-christmas-is-you
Me'Shell NdegéOcello,If That's Your Boyfriend (He Wasn't Last Night),1994,Desconhecido,https://www.youtube.com/watch?v=UpdzEpGIqtY,https://imvdb.com/video/meshell-ndegéocello/if-thats-your-boyfriend-he-wasnt-last-night
Martin Page,In The House Of Stone And Light,1994,Desconhecido,https://www.youtube.com/watch?v=eIa9UEXd98Q,https://imvdb.com/video/martin-page-1/in-the-house-of-stone-and-light
C+C Music Factory,Do You Wanna Get Funky?,1994,Desconhecido,https://www.youtube.com/watch?v=yFIxLu4KK7U,https://imvdb.com/video/c-and-c-music-factory/do-you-wanna-get-funky
